user,num_ratings,Dataset
1009277.0,1,Dogo
1009278.0,2,Dogo
1009279.0,1,Dogo
1009280.0,1,Dogo
1009281.0,1,Dogo
1009282.0,2,Dogo
1009283.0,1,Dogo
1009284.0,1,Dogo
1009285.0,1,Dogo
1009286.0,1,Dogo
1009287.0,1,Dogo
1009288.0,1,Dogo
1009289.0,1,Dogo
1009290.0,2,Dogo
1009291.0,2,Dogo
1009292.0,1,Dogo
1009293.0,1,Dogo
1009294.0,2,Dogo
1009295.0,1,Dogo
1009296.0,1,Dogo
1009298.0,2,Dogo
1009299.0,2,Dogo
1009300.0,1,Dogo
1009301.0,2,Dogo
1009303.0,1,Dogo
1009304.0,1,Dogo
1009306.0,1,Dogo
1009307.0,1,Dogo
1009308.0,1,Dogo
1009309.0,1,Dogo
1009311.0,1,Dogo
1009313.0,2,Dogo
1009314.0,1,Dogo
1009315.0,1,Dogo
1009316.0,2,Dogo
1009317.0,1,Dogo
1009318.0,1,Dogo
1009319.0,3,Dogo
1009320.0,1,Dogo
1009322.0,2,Dogo
1009323.0,2,Dogo
1009324.0,1,Dogo
1009325.0,1,Dogo
1009326.0,1,Dogo
1009327.0,1,Dogo
1009328.0,1,Dogo
1009329.0,1,Dogo
1009330.0,1,Dogo
1009331.0,1,Dogo
1009332.0,1,Dogo
1009333.0,3,Dogo
1009334.0,1,Dogo
1009336.0,1,Dogo
1009337.0,1,Dogo
1009338.0,1,Dogo
1009339.0,1,Dogo
1009340.0,3,Dogo
1009341.0,1,Dogo
1009342.0,2,Dogo
1009343.0,2,Dogo
1009344.0,1,Dogo
1009345.0,1,Dogo
1009346.0,2,Dogo
1009347.0,2,Dogo
1009348.0,1,Dogo
1009351.0,1,Dogo
1009352.0,1,Dogo
1009354.0,1,Dogo
1009355.0,1,Dogo
1009356.0,1,Dogo
1009357.0,2,Dogo
1009358.0,1,Dogo
1009359.0,1,Dogo
1009360.0,1,Dogo
1009361.0,2,Dogo
1009362.0,1,Dogo
1009363.0,3,Dogo
1009364.0,1,Dogo
1009366.0,1,Dogo
1009367.0,1,Dogo
1009368.0,1,Dogo
1009369.0,1,Dogo
1009370.0,1,Dogo
1009371.0,1,Dogo
1009372.0,1,Dogo
1009373.0,1,Dogo
1009374.0,1,Dogo
1009375.0,1,Dogo
1009376.0,3,Dogo
1009377.0,1,Dogo
1009378.0,1,Dogo
1009379.0,1,Dogo
1009380.0,1,Dogo
1009381.0,1,Dogo
1009382.0,2,Dogo
1009383.0,1,Dogo
1009385.0,1,Dogo
1009386.0,1,Dogo
1009387.0,1,Dogo
1009388.0,2,Dogo
1009389.0,1,Dogo
1009390.0,1,Dogo
1009392.0,2,Dogo
1009393.0,1,Dogo
1009394.0,1,Dogo
1009395.0,1,Dogo
1009396.0,1,Dogo
1009397.0,1,Dogo
1009398.0,2,Dogo
1009399.0,1,Dogo
1009400.0,1,Dogo
1009401.0,1,Dogo
1009402.0,5,Dogo
1009403.0,1,Dogo
1009404.0,1,Dogo
1009405.0,1,Dogo
1009406.0,2,Dogo
1009407.0,1,Dogo
1009408.0,2,Dogo
1009409.0,2,Dogo
1009410.0,1,Dogo
1009411.0,1,Dogo
1009413.0,1,Dogo
1009414.0,1,Dogo
1009415.0,1,Dogo
1009416.0,1,Dogo
1009417.0,1,Dogo
1009418.0,2,Dogo
1009419.0,1,Dogo
1009420.0,1,Dogo
1009421.0,2,Dogo
1009422.0,7,Dogo
1009423.0,2,Dogo
1009424.0,1,Dogo
1009425.0,1,Dogo
1009426.0,1,Dogo
1009427.0,2,Dogo
1009428.0,1,Dogo
1009429.0,1,Dogo
1009430.0,2,Dogo
1009431.0,3,Dogo
1009432.0,1,Dogo
1009436.0,1,Dogo
1009437.0,1,Dogo
1009438.0,1,Dogo
1009439.0,2,Dogo
1009440.0,1,Dogo
1009441.0,1,Dogo
1009442.0,1,Dogo
1009443.0,2,Dogo
1009447.0,1,Dogo
1009448.0,2,Dogo
1009449.0,1,Dogo
1009450.0,1,Dogo
1009452.0,1,Dogo
1009453.0,1,Dogo
1009454.0,1,Dogo
1009455.0,1,Dogo
1009456.0,1,Dogo
1009457.0,4,Dogo
1009460.0,1,Dogo
1009461.0,1,Dogo
1009462.0,1,Dogo
1009463.0,1,Dogo
1009464.0,1,Dogo
1009465.0,3,Dogo
1009466.0,1,Dogo
1009467.0,3,Dogo
1009468.0,1,Dogo
1009469.0,1,Dogo
1009470.0,1,Dogo
1009471.0,1,Dogo
1009472.0,1,Dogo
1009473.0,1,Dogo
1009474.0,1,Dogo
1009475.0,1,Dogo
1009476.0,3,Dogo
1009477.0,2,Dogo
1009478.0,1,Dogo
1009479.0,3,Dogo
1009480.0,1,Dogo
1009481.0,1,Dogo
1009482.0,1,Dogo
1009483.0,1,Dogo
1009484.0,1,Dogo
1009485.0,1,Dogo
1009486.0,2,Dogo
1009488.0,2,Dogo
1009489.0,2,Dogo
1009490.0,1,Dogo
1009491.0,1,Dogo
1009492.0,1,Dogo
1009493.0,1,Dogo
1009494.0,3,Dogo
1009495.0,2,Dogo
1009496.0,1,Dogo
1009497.0,1,Dogo
1009500.0,1,Dogo
1009501.0,1,Dogo
1009502.0,1,Dogo
1009503.0,3,Dogo
1009504.0,2,Dogo
1009505.0,2,Dogo
1009506.0,1,Dogo
1009507.0,1,Dogo
1009508.0,1,Dogo
1009509.0,2,Dogo
1009510.0,2,Dogo
1009511.0,1,Dogo
1009512.0,1,Dogo
1009513.0,1,Dogo
1009514.0,1,Dogo
1009515.0,2,Dogo
1009516.0,1,Dogo
1009517.0,3,Dogo
1009518.0,1,Dogo
1009519.0,1,Dogo
1009520.0,2,Dogo
1009521.0,6,Dogo
1009522.0,3,Dogo
1009523.0,1,Dogo
1009524.0,2,Dogo
1009525.0,2,Dogo
1009526.0,1,Dogo
1009527.0,2,Dogo
1009528.0,1,Dogo
1009529.0,2,Dogo
1009530.0,2,Dogo
1009531.0,1,Dogo
1009533.0,1,Dogo
1009534.0,2,Dogo
1009535.0,3,Dogo
1009536.0,1,Dogo
1009537.0,1,Dogo
1009538.0,1,Dogo
1009539.0,1,Dogo
1009540.0,1,Dogo
1009541.0,1,Dogo
1009543.0,3,Dogo
1009544.0,5,Dogo
1009548.0,2,Dogo
1009549.0,2,Dogo
1009551.0,2,Dogo
1009552.0,1,Dogo
1009554.0,1,Dogo
1009555.0,1,Dogo
1009556.0,2,Dogo
1009558.0,1,Dogo
1009559.0,1,Dogo
1009560.0,1,Dogo
1009561.0,1,Dogo
1009562.0,1,Dogo
1009563.0,1,Dogo
1009564.0,1,Dogo
1009565.0,2,Dogo
1009566.0,1,Dogo
1009567.0,1,Dogo
1009568.0,2,Dogo
1009569.0,1,Dogo
1009570.0,2,Dogo
1009571.0,2,Dogo
1009573.0,4,Dogo
1009575.0,1,Dogo
1009576.0,1,Dogo
1009577.0,3,Dogo
1009578.0,2,Dogo
1009579.0,1,Dogo
1009580.0,1,Dogo
1009581.0,1,Dogo
1009582.0,1,Dogo
1009583.0,2,Dogo
1009584.0,2,Dogo
1009586.0,1,Dogo
1009588.0,1,Dogo
1009589.0,2,Dogo
1009591.0,2,Dogo
1009593.0,1,Dogo
1009594.0,2,Dogo
1009595.0,1,Dogo
1009596.0,2,Dogo
1009597.0,2,Dogo
1009598.0,2,Dogo
1009599.0,1,Dogo
1009600.0,1,Dogo
1009601.0,1,Dogo
1009602.0,1,Dogo
1009603.0,3,Dogo
1009604.0,2,Dogo
1009605.0,1,Dogo
1009606.0,1,Dogo
1009607.0,1,Dogo
1009608.0,1,Dogo
1009609.0,1,Dogo
1009610.0,1,Dogo
1009611.0,2,Dogo
1009612.0,1,Dogo
1009613.0,1,Dogo
1009614.0,1,Dogo
1009615.0,1,Dogo
1009616.0,1,Dogo
1009617.0,1,Dogo
1009618.0,1,Dogo
1009619.0,1,Dogo
1009620.0,1,Dogo
1009621.0,2,Dogo
1009623.0,1,Dogo
1009624.0,1,Dogo
1009625.0,1,Dogo
1009626.0,1,Dogo
1009627.0,1,Dogo
1009628.0,1,Dogo
1009629.0,2,Dogo
1009630.0,1,Dogo
1009631.0,1,Dogo
1009632.0,1,Dogo
1009633.0,2,Dogo
1009634.0,1,Dogo
1009635.0,1,Dogo
1009636.0,1,Dogo
1009637.0,3,Dogo
1009640.0,1,Dogo
1009641.0,1,Dogo
1009642.0,1,Dogo
1009643.0,2,Dogo
1009644.0,1,Dogo
1009645.0,1,Dogo
1009646.0,1,Dogo
1009647.0,1,Dogo
1009648.0,1,Dogo
1009649.0,1,Dogo
1009650.0,1,Dogo
1009651.0,1,Dogo
1009652.0,1,Dogo
1009653.0,1,Dogo
1009654.0,1,Dogo
1009655.0,1,Dogo
1009656.0,1,Dogo
1009658.0,2,Dogo
1009659.0,1,Dogo
1009660.0,3,Dogo
1009661.0,1,Dogo
1009662.0,1,Dogo
1009663.0,1,Dogo
1009664.0,1,Dogo
1009665.0,1,Dogo
1009666.0,1,Dogo
1009667.0,2,Dogo
1009668.0,1,Dogo
1009669.0,1,Dogo
1009670.0,1,Dogo
1009671.0,3,Dogo
1009672.0,2,Dogo
1009673.0,3,Dogo
1009674.0,1,Dogo
1009675.0,1,Dogo
1009676.0,2,Dogo
1009677.0,3,Dogo
1009678.0,1,Dogo
1009679.0,2,Dogo
1009680.0,1,Dogo
1009681.0,2,Dogo
1009682.0,2,Dogo
1009683.0,2,Dogo
1009684.0,1,Dogo
1009685.0,1,Dogo
1009686.0,1,Dogo
1009687.0,1,Dogo
1009688.0,1,Dogo
1009689.0,1,Dogo
1009690.0,1,Dogo
1009691.0,2,Dogo
1009692.0,1,Dogo
1009693.0,1,Dogo
1009694.0,1,Dogo
1009695.0,1,Dogo
1009696.0,3,Dogo
1009697.0,1,Dogo
1009698.0,1,Dogo
1009699.0,2,Dogo
1009700.0,7,Dogo
1009701.0,1,Dogo
1009702.0,2,Dogo
1009703.0,1,Dogo
1009704.0,2,Dogo
1009705.0,1,Dogo
1009706.0,2,Dogo
1009707.0,1,Dogo
1009708.0,2,Dogo
1009709.0,2,Dogo
1009710.0,1,Dogo
1009711.0,1,Dogo
1009712.0,2,Dogo
1009713.0,1,Dogo
1009714.0,1,Dogo
1009715.0,1,Dogo
1009716.0,4,Dogo
1009717.0,2,Dogo
1009718.0,1,Dogo
1009719.0,3,Dogo
1009720.0,1,Dogo
1009721.0,1,Dogo
1009722.0,2,Dogo
1009723.0,3,Dogo
1009724.0,2,Dogo
1009725.0,1,Dogo
1009726.0,1,Dogo
1009727.0,3,Dogo
1009728.0,1,Dogo
1009729.0,2,Dogo
1009730.0,1,Dogo
1009731.0,1,Dogo
1009732.0,2,Dogo
1009734.0,2,Dogo
1009735.0,1,Dogo
1009736.0,1,Dogo
1009738.0,1,Dogo
1009739.0,1,Dogo
1009740.0,1,Dogo
1009741.0,1,Dogo
1009742.0,1,Dogo
1009743.0,1,Dogo
1009744.0,1,Dogo
1009745.0,1,Dogo
1009746.0,2,Dogo
1009747.0,1,Dogo
1009748.0,1,Dogo
1009749.0,1,Dogo
1009750.0,1,Dogo
1009751.0,2,Dogo
1009752.0,1,Dogo
1009753.0,1,Dogo
1009754.0,2,Dogo
1009756.0,1,Dogo
1009757.0,1,Dogo
1009758.0,2,Dogo
1009759.0,1,Dogo
1009760.0,1,Dogo
1009761.0,1,Dogo
1009762.0,1,Dogo
1009763.0,1,Dogo
1009765.0,1,Dogo
1009766.0,1,Dogo
1009767.0,1,Dogo
1009768.0,1,Dogo
1009769.0,2,Dogo
1009770.0,1,Dogo
1009771.0,1,Dogo
1009772.0,1,Dogo
1009774.0,1,Dogo
1009775.0,1,Dogo
1009776.0,2,Dogo
1009777.0,1,Dogo
1009778.0,2,Dogo
1009779.0,1,Dogo
1009781.0,1,Dogo
1009782.0,1,Dogo
1009785.0,1,Dogo
1009786.0,1,Dogo
1009787.0,3,Dogo
1009789.0,2,Dogo
1009790.0,1,Dogo
1009791.0,2,Dogo
1009792.0,1,Dogo
1009793.0,1,Dogo
1009794.0,1,Dogo
1009795.0,1,Dogo
1009798.0,1,Dogo
1009799.0,1,Dogo
1009800.0,1,Dogo
1009801.0,1,Dogo
1009802.0,3,Dogo
1009803.0,1,Dogo
1009804.0,1,Dogo
1009805.0,1,Dogo
1009806.0,1,Dogo
1009807.0,1,Dogo
1009808.0,1,Dogo
1009809.0,1,Dogo
1009810.0,1,Dogo
1009811.0,1,Dogo
1009812.0,2,Dogo
1009813.0,1,Dogo
1009814.0,1,Dogo
1009815.0,3,Dogo
1009816.0,2,Dogo
1009817.0,1,Dogo
1009819.0,1,Dogo
1009820.0,4,Dogo
1009821.0,1,Dogo
1009822.0,3,Dogo
1009823.0,2,Dogo
1009824.0,2,Dogo
1009825.0,1,Dogo
1009826.0,2,Dogo
1009828.0,1,Dogo
1009829.0,1,Dogo
1009830.0,1,Dogo
1009832.0,1,Dogo
1009833.0,1,Dogo
1009835.0,1,Dogo
1009836.0,2,Dogo
1009837.0,1,Dogo
1009838.0,1,Dogo
1009839.0,1,Dogo
1009840.0,1,Dogo
1009841.0,2,Dogo
1009842.0,4,Dogo
1009843.0,1,Dogo
1009844.0,1,Dogo
1009845.0,1,Dogo
1009846.0,1,Dogo
1009847.0,2,Dogo
1009848.0,1,Dogo
1009849.0,1,Dogo
1009850.0,1,Dogo
1009851.0,3,Dogo
1009852.0,1,Dogo
1009853.0,1,Dogo
1009854.0,2,Dogo
1009855.0,1,Dogo
1009856.0,1,Dogo
1009857.0,1,Dogo
1009858.0,2,Dogo
1009859.0,2,Dogo
1009860.0,1,Dogo
1009861.0,1,Dogo
1009862.0,1,Dogo
1009863.0,1,Dogo
1009864.0,1,Dogo
1009866.0,1,Dogo
1009867.0,1,Dogo
1009869.0,1,Dogo
1009871.0,1,Dogo
1009874.0,1,Dogo
1009875.0,1,Dogo
1009876.0,1,Dogo
1009877.0,1,Dogo
1009879.0,1,Dogo
1009880.0,3,Dogo
1009881.0,2,Dogo
1009882.0,1,Dogo
1009883.0,1,Dogo
1009884.0,1,Dogo
1009885.0,1,Dogo
1009886.0,1,Dogo
1009887.0,2,Dogo
1009888.0,1,Dogo
1009889.0,1,Dogo
1009890.0,1,Dogo
1009891.0,3,Dogo
1009892.0,2,Dogo
1009893.0,1,Dogo
1009894.0,1,Dogo
1009895.0,1,Dogo
1009896.0,1,Dogo
1009897.0,2,Dogo
1009898.0,1,Dogo
1009899.0,1,Dogo
1009900.0,2,Dogo
1009901.0,1,Dogo
1009902.0,1,Dogo
1009904.0,2,Dogo
1009905.0,1,Dogo
1009906.0,2,Dogo
1009907.0,1,Dogo
1009908.0,2,Dogo
1009909.0,1,Dogo
1009910.0,1,Dogo
1009911.0,1,Dogo
1009912.0,1,Dogo
1009913.0,1,Dogo
1009914.0,1,Dogo
1009916.0,1,Dogo
1009917.0,1,Dogo
1009918.0,2,Dogo
1009919.0,1,Dogo
1009920.0,1,Dogo
1009921.0,2,Dogo
1009922.0,1,Dogo
1009923.0,1,Dogo
1009924.0,1,Dogo
1009925.0,1,Dogo
1009926.0,1,Dogo
1009927.0,1,Dogo
1009928.0,2,Dogo
1009929.0,1,Dogo
1009930.0,2,Dogo
1009931.0,1,Dogo
1009932.0,2,Dogo
1009933.0,1,Dogo
1009934.0,1,Dogo
1009935.0,1,Dogo
1009936.0,1,Dogo
1009937.0,1,Dogo
1009938.0,1,Dogo
1009939.0,1,Dogo
1009940.0,2,Dogo
1009941.0,1,Dogo
1009942.0,1,Dogo
1009943.0,2,Dogo
1009944.0,1,Dogo
1009945.0,2,Dogo
1009946.0,1,Dogo
1009947.0,1,Dogo
1009948.0,1,Dogo
1009949.0,1,Dogo
1009951.0,2,Dogo
1009952.0,1,Dogo
1009953.0,2,Dogo
1009954.0,1,Dogo
1009955.0,1,Dogo
1009956.0,2,Dogo
1009957.0,1,Dogo
1009958.0,2,Dogo
1009959.0,1,Dogo
1009960.0,1,Dogo
1009961.0,1,Dogo
1009962.0,1,Dogo
1009969.0,1,Dogo
1009970.0,1,Dogo
1009971.0,1,Dogo
1009972.0,1,Dogo
1009973.0,1,Dogo
1009974.0,1,Dogo
1009975.0,1,Dogo
1009976.0,1,Dogo
1009978.0,1,Dogo
1009979.0,1,Dogo
1009980.0,1,Dogo
1009981.0,1,Dogo
1009982.0,1,Dogo
1009983.0,1,Dogo
1009984.0,1,Dogo
1009985.0,1,Dogo
1009986.0,1,Dogo
1009987.0,1,Dogo
1009988.0,1,Dogo
1009989.0,2,Dogo
1009990.0,1,Dogo
1009991.0,1,Dogo
1009992.0,2,Dogo
1009993.0,2,Dogo
1009994.0,2,Dogo
1009995.0,1,Dogo
1009997.0,1,Dogo
1009998.0,1,Dogo
1009999.0,1,Dogo
1010002.0,1,Dogo
1010003.0,1,Dogo
1010004.0,1,Dogo
1010005.0,1,Dogo
1010006.0,1,Dogo
1010007.0,1,Dogo
1010008.0,2,Dogo
1010009.0,1,Dogo
1010010.0,1,Dogo
1010011.0,2,Dogo
1010012.0,1,Dogo
1010013.0,1,Dogo
1010014.0,1,Dogo
1010015.0,1,Dogo
1010016.0,1,Dogo
1010018.0,1,Dogo
1010019.0,2,Dogo
1010020.0,1,Dogo
1010021.0,1,Dogo
1010022.0,1,Dogo
1010023.0,1,Dogo
1010024.0,1,Dogo
1010026.0,1,Dogo
1010028.0,1,Dogo
1010029.0,1,Dogo
1010030.0,2,Dogo
1010031.0,1,Dogo
1010032.0,1,Dogo
1010033.0,2,Dogo
1010037.0,1,Dogo
1010038.0,3,Dogo
1010039.0,1,Dogo
1010040.0,1,Dogo
1010041.0,1,Dogo
1010042.0,1,Dogo
1010043.0,1,Dogo
1010044.0,1,Dogo
1010045.0,1,Dogo
1010046.0,2,Dogo
1010047.0,1,Dogo
1010048.0,1,Dogo
1010050.0,1,Dogo
1010051.0,1,Dogo
1010052.0,1,Dogo
1010053.0,1,Dogo
1010055.0,1,Dogo
1010056.0,1,Dogo
1010057.0,1,Dogo
1010058.0,1,Dogo
1010059.0,3,Dogo
1010060.0,1,Dogo
1010061.0,1,Dogo
1010062.0,1,Dogo
1010063.0,1,Dogo
1010064.0,1,Dogo
1010065.0,2,Dogo
1010066.0,1,Dogo
1010067.0,1,Dogo
1010068.0,1,Dogo
1010069.0,1,Dogo
1010070.0,1,Dogo
1010071.0,1,Dogo
1010072.0,1,Dogo
1010074.0,2,Dogo
1010075.0,2,Dogo
1010076.0,1,Dogo
1010077.0,1,Dogo
1010078.0,1,Dogo
1010080.0,1,Dogo
1010084.0,1,Dogo
1010086.0,1,Dogo
1010087.0,2,Dogo
1010088.0,1,Dogo
1010089.0,2,Dogo
1010091.0,1,Dogo
1010092.0,3,Dogo
1010095.0,1,Dogo
1010096.0,1,Dogo
1010097.0,1,Dogo
1010099.0,1,Dogo
1010100.0,1,Dogo
1010101.0,3,Dogo
1010102.0,1,Dogo
1010103.0,2,Dogo
1010104.0,1,Dogo
1010105.0,1,Dogo
1010106.0,1,Dogo
1010108.0,2,Dogo
1010109.0,1,Dogo
1010110.0,2,Dogo
1010111.0,1,Dogo
1010113.0,1,Dogo
1010114.0,1,Dogo
1010116.0,1,Dogo
1010117.0,1,Dogo
1010118.0,2,Dogo
1010119.0,1,Dogo
1010120.0,1,Dogo
1010121.0,2,Dogo
1010124.0,2,Dogo
1010125.0,1,Dogo
1010127.0,2,Dogo
1010128.0,1,Dogo
1010129.0,1,Dogo
1010130.0,1,Dogo
1010131.0,1,Dogo
1010132.0,1,Dogo
1010133.0,1,Dogo
1010134.0,1,Dogo
1010135.0,2,Dogo
1010136.0,1,Dogo
1010137.0,1,Dogo
1010138.0,1,Dogo
1010139.0,1,Dogo
1010140.0,1,Dogo
1010143.0,1,Dogo
1010144.0,1,Dogo
1010145.0,1,Dogo
1010146.0,1,Dogo
1010147.0,2,Dogo
1010148.0,1,Dogo
1010149.0,1,Dogo
1010150.0,1,Dogo
1010151.0,1,Dogo
1010152.0,1,Dogo
1010153.0,1,Dogo
1010154.0,1,Dogo
1010155.0,1,Dogo
1010156.0,2,Dogo
1010157.0,2,Dogo
1010158.0,1,Dogo
1010159.0,2,Dogo
1010160.0,1,Dogo
1010162.0,1,Dogo
1010163.0,2,Dogo
1010164.0,1,Dogo
1010165.0,1,Dogo
1010166.0,1,Dogo
1010167.0,1,Dogo
1010168.0,1,Dogo
1010169.0,1,Dogo
1010170.0,1,Dogo
1010171.0,2,Dogo
1010172.0,1,Dogo
1010173.0,1,Dogo
1010174.0,1,Dogo
1010178.0,1,Dogo
1010179.0,2,Dogo
1010181.0,1,Dogo
1010182.0,1,Dogo
1010183.0,1,Dogo
1010184.0,1,Dogo
1010185.0,1,Dogo
1010186.0,1,Dogo
1010188.0,2,Dogo
1010189.0,2,Dogo
1010190.0,1,Dogo
1010191.0,3,Dogo
1010192.0,1,Dogo
1010193.0,1,Dogo
1010194.0,1,Dogo
1010195.0,1,Dogo
1010196.0,1,Dogo
1010197.0,1,Dogo
1010198.0,2,Dogo
1010199.0,1,Dogo
1010200.0,1,Dogo
1010201.0,1,Dogo
1010202.0,1,Dogo
1010203.0,1,Dogo
1010204.0,1,Dogo
1010205.0,2,Dogo
1010206.0,1,Dogo
1010207.0,1,Dogo
1010209.0,1,Dogo
1010210.0,1,Dogo
1010211.0,1,Dogo
1010212.0,2,Dogo
1010213.0,1,Dogo
1010214.0,3,Dogo
1010215.0,2,Dogo
1010216.0,1,Dogo
1010217.0,2,Dogo
1010219.0,1,Dogo
1010220.0,1,Dogo
1010221.0,1,Dogo
1010222.0,2,Dogo
1010223.0,1,Dogo
1010224.0,2,Dogo
1010225.0,1,Dogo
1010226.0,1,Dogo
1010227.0,2,Dogo
1010228.0,1,Dogo
1010229.0,1,Dogo
1010230.0,2,Dogo
1010231.0,1,Dogo
1010232.0,1,Dogo
1010233.0,1,Dogo
1010234.0,1,Dogo
1010235.0,4,Dogo
1010236.0,3,Dogo
1010237.0,1,Dogo
1010239.0,1,Dogo
1010240.0,1,Dogo
1010241.0,1,Dogo
1010242.0,1,Dogo
1010244.0,1,Dogo
1010245.0,4,Dogo
1010246.0,1,Dogo
1010247.0,1,Dogo
1010248.0,1,Dogo
1010249.0,2,Dogo
1010250.0,1,Dogo
1010251.0,1,Dogo
1010252.0,1,Dogo
1010254.0,1,Dogo
1010255.0,2,Dogo
1010256.0,1,Dogo
1010257.0,1,Dogo
1010258.0,1,Dogo
1010259.0,1,Dogo
1010260.0,1,Dogo
1010261.0,1,Dogo
1010262.0,4,Dogo
1010263.0,1,Dogo
1010264.0,1,Dogo
1010265.0,1,Dogo
1010266.0,2,Dogo
1010267.0,3,Dogo
1010268.0,1,Dogo
1010270.0,1,Dogo
1010271.0,1,Dogo
1010272.0,1,Dogo
1010275.0,1,Dogo
1010276.0,3,Dogo
1010277.0,1,Dogo
1010278.0,1,Dogo
1010279.0,1,Dogo
1010280.0,4,Dogo
1010281.0,1,Dogo
1010282.0,1,Dogo
1010283.0,1,Dogo
1010284.0,1,Dogo
1010285.0,2,Dogo
1010286.0,1,Dogo
1010287.0,1,Dogo
1010288.0,2,Dogo
1010290.0,3,Dogo
1010291.0,1,Dogo
1010292.0,1,Dogo
1010293.0,1,Dogo
1010294.0,1,Dogo
1010295.0,1,Dogo
1010296.0,1,Dogo
1010297.0,1,Dogo
1010298.0,1,Dogo
1010299.0,1,Dogo
1010300.0,2,Dogo
1010303.0,1,Dogo
1010304.0,1,Dogo
1010307.0,2,Dogo
1010308.0,1,Dogo
1010309.0,1,Dogo
1010310.0,1,Dogo
1010311.0,1,Dogo
1010314.0,2,Dogo
1010315.0,1,Dogo
1010316.0,1,Dogo
1010317.0,1,Dogo
1010318.0,1,Dogo
1010319.0,1,Dogo
1010320.0,3,Dogo
1010321.0,1,Dogo
1010322.0,1,Dogo
1010323.0,1,Dogo
1010324.0,1,Dogo
1010325.0,1,Dogo
1010326.0,2,Dogo
1010327.0,1,Dogo
1010328.0,1,Dogo
1010329.0,1,Dogo
1010330.0,1,Dogo
1010331.0,1,Dogo
1010332.0,1,Dogo
1010334.0,1,Dogo
1010335.0,1,Dogo
1010336.0,1,Dogo
1010337.0,1,Dogo
1010338.0,1,Dogo
1010339.0,2,Dogo
1010340.0,2,Dogo
1010341.0,1,Dogo
1010342.0,1,Dogo
1010343.0,1,Dogo
1010344.0,1,Dogo
1010346.0,1,Dogo
1010347.0,1,Dogo
1010348.0,2,Dogo
1010349.0,1,Dogo
1010350.0,1,Dogo
1010351.0,1,Dogo
1010352.0,2,Dogo
1010353.0,1,Dogo
1010354.0,1,Dogo
1010355.0,1,Dogo
1010356.0,1,Dogo
1010357.0,1,Dogo
1010358.0,1,Dogo
1010359.0,1,Dogo
1010361.0,1,Dogo
1010362.0,1,Dogo
1010363.0,1,Dogo
1010364.0,1,Dogo
1010365.0,1,Dogo
1010366.0,1,Dogo
1010367.0,1,Dogo
1010368.0,1,Dogo
1010369.0,1,Dogo
1010370.0,1,Dogo
1010371.0,2,Dogo
1010372.0,1,Dogo
1010373.0,1,Dogo
1010374.0,1,Dogo
1010375.0,1,Dogo
1010376.0,1,Dogo
1010377.0,1,Dogo
1010379.0,1,Dogo
1010380.0,1,Dogo
1010381.0,1,Dogo
1010382.0,1,Dogo
1010383.0,1,Dogo
1010384.0,1,Dogo
1010385.0,1,Dogo
1010386.0,1,Dogo
1010387.0,1,Dogo
1010389.0,1,Dogo
1010390.0,1,Dogo
1010391.0,2,Dogo
1010392.0,1,Dogo
1010393.0,1,Dogo
1010394.0,1,Dogo
1010395.0,2,Dogo
1010396.0,1,Dogo
1010397.0,2,Dogo
1010398.0,1,Dogo
1010399.0,1,Dogo
1010400.0,1,Dogo
1010401.0,1,Dogo
1010402.0,4,Dogo
1010403.0,2,Dogo
1010404.0,2,Dogo
1010405.0,2,Dogo
1010406.0,2,Dogo
1010408.0,2,Dogo
1010409.0,1,Dogo
1010410.0,1,Dogo
1010412.0,1,Dogo
1010413.0,1,Dogo
1010414.0,1,Dogo
1010415.0,1,Dogo
1010416.0,1,Dogo
1010417.0,1,Dogo
1010418.0,1,Dogo
1010419.0,1,Dogo
1010420.0,1,Dogo
1010421.0,1,Dogo
1010422.0,2,Dogo
1010423.0,1,Dogo
1010424.0,1,Dogo
1010425.0,1,Dogo
1010426.0,1,Dogo
1010427.0,1,Dogo
1010428.0,2,Dogo
1010429.0,2,Dogo
1010430.0,2,Dogo
1010431.0,1,Dogo
1010432.0,1,Dogo
1010433.0,2,Dogo
1010434.0,1,Dogo
1010435.0,1,Dogo
1010436.0,2,Dogo
1010437.0,1,Dogo
1010438.0,1,Dogo
1010439.0,1,Dogo
1010440.0,1,Dogo
1010441.0,1,Dogo
1010442.0,1,Dogo
1010443.0,1,Dogo
1010444.0,2,Dogo
1010445.0,1,Dogo
1010446.0,1,Dogo
1010447.0,1,Dogo
1010448.0,1,Dogo
1010449.0,2,Dogo
1010450.0,1,Dogo
1010451.0,2,Dogo
1010452.0,1,Dogo
1010453.0,1,Dogo
1010454.0,1,Dogo
1010455.0,1,Dogo
1010456.0,1,Dogo
1010457.0,2,Dogo
1010458.0,1,Dogo
1010459.0,1,Dogo
1010460.0,1,Dogo
1010461.0,1,Dogo
1010462.0,1,Dogo
1010463.0,1,Dogo
1010464.0,1,Dogo
1010465.0,1,Dogo
1010466.0,1,Dogo
1010467.0,1,Dogo
1010468.0,1,Dogo
1010469.0,1,Dogo
1010470.0,2,Dogo
1010472.0,3,Dogo
1010473.0,1,Dogo
1010474.0,1,Dogo
1010475.0,2,Dogo
1010476.0,1,Dogo
1010477.0,1,Dogo
1010478.0,1,Dogo
1010479.0,2,Dogo
1010480.0,2,Dogo
1010481.0,1,Dogo
1010482.0,1,Dogo
1010483.0,1,Dogo
1010484.0,1,Dogo
